ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-9709957,Sensory Perception,16/450,98/5812,0.163265306122449,2.10866213151927,3.20634627707561,0.00321435831348817,0.0232098838222215,0.0232098838222215,RAB3A/APOE/MPP1/SYP/EPB41L3/LRP10/GNAL/DHRS3/ATP2B2/CALM1/CALM2/ATP2B1/EPB41L1/STX1A/GNB5/SCN1B,16
R-HSA-3214847,HATs acetylate histones,16/450,98/5812,0.163265306122449,2.10866213151927,3.20634627707561,0.00321435831348817,0.0232098838222215,0.0232098838222215,H2BC4/H4C11/H2AC8/H2BC7/H2AC4/H2BC6/H2BC14/H4C8/H2BC11/H2BC15/ACTL6A/H4C2/H2BC17/H2AC6/H4C1/H3C1,16
R-HSA-8878171,Transcriptional regulation by RUNX1,19/450,126/5812,0.150793650793651,1.94758377425044,3.11506956905014,0.0035182040154886,0.0252298603028532,0.0252298603028532,H2BC4/CBX6/H4C11/H2AC8/H2AX/H2BC7/H2AC4/H2BC6/H2BC14/H4C8/H2BC11/H2BC15/ACTL6A/H4C2/H2BC17/SRC/H2AC6/H4C1/H3C1,19
R-HSA-9917777,Epigenetic regulation by WDR5-containing histone modifying complexes,16/450,99/5812,0.161616161616162,2.08736251402918,3.16102646590155,0.00356867356619658,0.0254176954000532,0.0254176954000532,H2BC4/H4C11/H2AC8/H2AX/H2BC7/H2AC4/H2BC6/H2BC14/H4C8/H2BC11/H2BC15/H4C2/H2BC17/H2AC6/H4C1/H3C1,16
R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),11/450,57/5812,0.192982456140351,2.49247563352827,3.2801243116403,0.00374418022761288,0.0263097764987294,0.0263097764987294,LGALS1/APOE/IGFBP5/STC2/SCG3/TNC/MXRA8/LAMC1/MMP2/C4A/IGFBP3,11
R-HSA-9824439,Bacterial Infection Pathways,11/450,57/5812,0.192982456140351,2.49247563352827,3.2801243116403,0.00374418022761288,0.0263097764987294,0.0263097764987294,LTF/STX1B/RNF213/LAMC1/CALM1/SV2B/MAP2K4/SRC/SV2A/CALM2/STX1A,11
R-HSA-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),15/450,91/5812,0.164835164835165,2.12893772893773,3.14429293157405,0.00389076938012917,0.0271575702733016,0.0271575702733016,H2BC4/RFC2/H4C11/BLM/H2AX/H2BC7/H2BC6/H2BC14/H4C8/H2BC11/H2BC15/H4C2/H2BC17/CDK2/H4C1,15
R-HSA-451326,Activation of kainate receptors upon glutamate binding,6/450,21/5812,0.285714285714286,3.69015873015873,3.5774952068292,0.00414243418063986,0.0287227058750327,0.0287227058750327,PLCB1/CALM1/CALM2/NCALD/GNB5/GRIK3,6
R-HSA-3928663,EPHA-mediated growth cone collapse,5/450,15/5812,0.333333333333333,4.30518518518519,3.71285566463883,0.00425565695600314,0.0293136370587848,0.0293136370587848,EPHA6/MYH11/EPHA5/SRC/EFNA5,5
R-HSA-181430,Norepinephrine Neurotransmitter Release Cycle,4/450,10/5812,0.4,5.16622222222222,3.81963495090707,0.00510890178623969,0.0342885908345702,0.0342885908345702,RAB3A/PPFIA3/TSPOAP1/STX1A,4
R-HSA-264642,Acetylcholine Neurotransmitter Release Cycle,4/450,10/5812,0.4,5.16622222222222,3.81963495090707,0.00510890178623969,0.0342885908345702,0.0342885908345702,RAB3A/PPFIA3/TSPOAP1/STX1A,4
R-HSA-451306,Ionotropic activity of kainate receptors,4/450,10/5812,0.4,5.16622222222222,3.81963495090707,0.00510890178623969,0.0342885908345702,0.0342885908345702,CALM1/CALM2/NCALD/GRIK3,4
R-HSA-451308,Activation of Ca-permeable Kainate Receptor,4/450,10/5812,0.4,5.16622222222222,3.81963495090707,0.00510890178623969,0.0342885908345702,0.0342885908345702,CALM1/CALM2/NCALD/GRIK3,4
R-HSA-9855142,Cellular responses to mechanical stimuli,12/450,68/5812,0.176470588235294,2.27921568627451,3.0736846396328,0.00538690379028549,0.0359241290982733,0.0359241290982733,PIEZO1/MMP14/CACNB1/ADCY1/ITGB3/ADM/CACNB3/PDE4D/CALM1/CALM2/GNB5/PRKACB,12
R-HSA-2262752,Cellular responses to stress,53/450,485/5812,0.109278350515464,1.41139060710195,2.74127232952416,0.00544000614500432,0.0360486483153134,0.0360486483153134,H2BC4/PGD/NCF1/MAPKAPK2/CBX6/FBXL17/SP1/NR1D1/CDKN2D/H4C11/CDK4/H2AC8/NR3C2/GPX7/TUBA8/RPS2/TUBA4A/COX6C/CAMK2B/H2AX/TSPYL2/DNAJA4/H2BC7/TUBB6/HSPA6/H2AC4/H2BC6/DDX11/HMGA2/CYBA/H1-2/H2BC14/H4C8/MAPK9/H2BC11/MYC/H2BC15/LIMD1/CDKN2C/HSPA4L/H4C2/H2BC17/MAP2K4/TP53/LMNA/CRTC1/CDK2/H2AC6/TCIRG1/VEGFA/H4C1/H3C1/RPS9,53
R-HSA-375165,NCAM signaling for neurite out-growth,7/450,29/5812,0.241379310344828,3.11754789272031,3.31149370768836,0.0055496945665189,0.0364583794401612,0.0364583794401612,CACNB1/SPTB/CACNB3/SPTBN4/SRC/GFRA2/CACNB4,7
R-HSA-388841,Regulation of T cell activation by CD28 family,22/450,160/5812,0.1375,1.77588888888889,2.88288114099578,0.005571481098783,0.0364583794401612,0.0364583794401612,H2BC4/TUSC3/H4C11/CDK4/H2AC8/H2AX/H2BC7/H2AC4/PAK1/H2BC6/H2BC14/H4C8/H2BC11/MYC/H2BC15/H4C2/H2BC17/SRC/WWTR1/H2AC6/H4C1/H3C1,22
R-HSA-418990,Adherens junctions interactions,23/450,170/5812,0.135294117647059,1.74739869281046,2.86502584151243,0.00567632454497305,0.036913737879421,0.036913737879421,H2BC4/SP1/NECTIN3/H4C11/H2AC8/H2AX/CDH18/H2BC7/H2AC4/H2BC6/RACK1/H2BC14/H4C8/H2BC11/MYC/H2BC15/H4C2/H2BC17/SRC/CDH8/H2AC6/H4C1/H3C1,23
R-HSA-8957275,Post-translational protein phosphorylation,10/450,52/5812,0.192307692307692,2.48376068376068,3.11331152240319,0.00575849313594124,0.0372169278600647,0.0372169278600647,LGALS1/APOE/IGFBP5/STC2/SCG3/TNC/MXRA8/LAMC1/C4A/IGFBP3,10
