Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000166484,MAPK7,mitogen-activated protein kinase 7,protein_coding,121.598084393194,0.721538668062216,0.471527506606267,1.53021543378319,0.12596341234386,0.353095093846763
ENSG00000166501,PRKCB,protein kinase C beta,protein_coding,524.121360591448,-1.68192166613071,0.381526989799037,-4.4083949788628,1.04139496870822e-05,0.00037187817430677
ENSG00000166503,HDGFL3,HDGF like 3,protein_coding,334.766004875263,-0.767063655066771,0.351726620183823,-2.18085186348955,0.0291943750753916,0.137488876013261
ENSG00000166507,NDST2,N-deacetylase and N-sulfotransferase 2,protein_coding,143.773946694906,-0.33977958877364,0.396446625746001,-0.857062632666554,0.391410271104863,0.665926383981659
ENSG00000166508,MCM7,minichromosome maintenance complex component 7,protein_coding,346.818575323356,3.58595003855824,0.57682954536455,6.21665458604753,5.07866032396775e-10,1.13554227879988e-07
ENSG00000166509,CLEC3A,C-type lectin domain family 3 member A,protein_coding,16.0220975144321,0.354542214519934,0.802344901774122,0.441882554168388,0.658574195605628,0.847710707362052
ENSG00000166510,CCDC68,coiled-coil domain containing 68,protein_coding,38.9082957281427,-1.592472036262,0.544502781360155,-2.92463526501012,0.00344860164977603,0.0309145434049018
ENSG00000166523,CLEC4E,C-type lectin domain family 4 member E,protein_coding,30.0703242240818,0.313635373766752,0.576550612549653,0.54398584779882,0.58645121161619,0.807149834902082
ENSG00000166526,ZNF3,zinc finger protein 3,protein_coding,172.087707668329,1.18704540793891,0.388173991206408,3.05802406866488,0.00222801680182895,0.0225043421934222
ENSG00000166529,ZSCAN21,zinc finger and SCAN domain containing 21,protein_coding,21.8530180215777,-0.23294655515581,0.717190548943369,-0.324804273423581,0.745329210040367,0.896382602467256
ENSG00000166532,RIMKLB,ribosomal modification protein rimK like family member B,protein_coding,821.953526346569,0.642488124946644,0.29572340925433,2.17259812663017,0.0298105770159391,0.139522576918558
ENSG00000166535,A2ML1,alpha-2-macroglobulin like 1,protein_coding,77.154456434359,-0.0858582901869246,0.688457875121387,-0.124711029228602,0.900752325511889,0.964254150119853
ENSG00000166546,BEAN1,brain expressed associated with NEDD4 1,protein_coding,58.2997908495538,-1.15177756060901,0.826827105597591,-1.39300895291351,0.163617083367055,0.410705737172727
ENSG00000166548,TK2,thymidine kinase 2,protein_coding,542.85026604961,-0.243066184035267,0.239448879162277,-1.01510679392464,0.310054923429481,0.590192653414037
ENSG00000166557,TMED3,transmembrane p24 trafficking protein 3,protein_coding,347.498694541674,0.0843473458734413,0.269028021069231,0.313526247333676,0.753880882682692,0.900793116394283
ENSG00000166562,SEC11C,"SEC11 homolog C, signal peptidase complex subunit",protein_coding,470.549297910723,-0.0344348292659712,0.242356142087164,-0.142083583974474,0.88701398470971,0.958949844129025
ENSG00000166573,GALR1,galanin receptor 1,protein_coding,589.304025118485,1.50272640535588,0.972493016460966,1.54523105042389,0.122290386323327,0.347368018892543
ENSG00000166575,TMEM135,transmembrane protein 135,protein_coding,393.419822055363,-1.03382146466858,0.419107490441609,-2.46672151714409,0.0136356358658248,0.0824250465724392
ENSG00000166579,NDEL1,nudE neurodevelopment protein 1 like 1,protein_coding,474.737829398772,-0.358546393390886,0.270167613409936,-1.32712573822403,0.184467092535477,0.440696274007777
ENSG00000166582,CENPV,centromere protein V,protein_coding,197.279946310363,0.142911616504964,0.430976599860636,0.331599480229732,0.740191712110597,0.893333259368712
ENSG00000166595,CIAO2B,cytosolic iron-sulfur assembly component 2B,protein_coding,202.16176809591,0.082336776479626,0.268118706768327,0.307090756449048,0.758774293291512,0.903075429155807
ENSG00000166596,CFAP52,cilia and flagella associated protein 52,protein_coding,34.3357185951243,-1.59450972929168,0.76208630162818,-2.09229548659391,0.0364120912133719,0.159027467683475
ENSG00000166598,HSP90B1,heat shock protein 90 beta family member 1,protein_coding,2725.88605049103,0.759759052118379,0.293218754735879,2.59109978419608,0.00956697471212862,0.0640489263136587
ENSG00000166603,MC4R,melanocortin 4 receptor,protein_coding,13.1414885467835,-1.44041374517737,1.15190873829257,-1.25045821538991,0.211132210023218,0.477224280806069
